Descrição,data,ano_mes,valor
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2012-01-01,2012-01,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2012-02-01,2012-02,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2012-03-01,2012-03,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2012-04-01,2012-04,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2012-05-01,2012-05,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2012-06-01,2012-06,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2012-07-01,2012-07,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2012-08-01,2012-08,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2012-09-01,2012-09,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2012-10-01,2012-10,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2012-11-01,2012-11,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2012-12-01,2012-12,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2013-01-01,2013-01,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2013-02-01,2013-02,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2013-03-01,2013-03,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2013-04-01,2013-04,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2013-05-01,2013-05,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2013-06-01,2013-06,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2013-07-01,2013-07,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2013-08-01,2013-08,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2013-09-01,2013-09,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2013-10-01,2013-10,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2013-11-01,2013-11,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2013-12-01,2013-12,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2014-01-01,2014-01,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2014-02-01,2014-02,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2014-03-01,2014-03,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2014-04-01,2014-04,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2014-05-01,2014-05,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2014-06-01,2014-06,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2014-07-01,2014-07,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2014-08-01,2014-08,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2014-09-01,2014-09,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2014-10-01,2014-10,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2014-11-01,2014-11,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2014-12-01,2014-12,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2015-01-01,2015-01,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2015-02-01,2015-02,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2015-03-01,2015-03,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2015-04-01,2015-04,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2015-05-01,2015-05,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2015-06-01,2015-06,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2015-07-01,2015-07,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2015-08-01,2015-08,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2015-09-01,2015-09,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2015-10-01,2015-10,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2015-11-01,2015-11,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2015-12-01,2015-12,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2016-01-01,2016-01,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2016-02-01,2016-02,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2016-03-01,2016-03,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2016-04-01,2016-04,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2016-05-01,2016-05,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2016-06-01,2016-06,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2016-07-01,2016-07,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2016-08-01,2016-08,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2016-09-01,2016-09,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2016-10-01,2016-10,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2016-11-01,2016-11,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2016-12-01,2016-12,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2017-01-01,2017-01,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2017-02-01,2017-02,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2017-03-01,2017-03,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2017-04-01,2017-04,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2017-05-01,2017-05,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2017-06-01,2017-06,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2017-07-01,2017-07,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2017-08-01,2017-08,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2017-09-01,2017-09,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2017-10-01,2017-10,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2017-11-01,2017-11,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2017-12-01,2017-12,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2018-01-01,2018-01,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2018-02-01,2018-02,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2018-03-01,2018-03,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2018-04-01,2018-04,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2018-05-01,2018-05,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2018-06-01,2018-06,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2018-07-01,2018-07,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2018-08-01,2018-08,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2018-09-01,2018-09,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2018-10-01,2018-10,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2018-11-01,2018-11,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2018-12-01,2018-12,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2019-01-01,2019-01,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2019-02-01,2019-02,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2019-03-01,2019-03,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2019-04-01,2019-04,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2019-05-01,2019-05,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2019-06-01,2019-06,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2019-07-01,2019-07,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2019-08-01,2019-08,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2019-09-01,2019-09,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2019-10-01,2019-10,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2019-11-01,2019-11,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2019-12-01,2019-12,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2020-01-01,2020-01,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2020-02-01,2020-02,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2020-03-01,2020-03,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2020-04-01,2020-04,
Saldos do governo central - IF´s (Outras responsabilidades face a Outras sociedades de depósitos),2020-05-01,2020-05,
